lease_id,hostname,name,beg,end
4109,37nodes.r2lab.inria.fr,inria_anas.ping,2017-02-23 14:50:00,2017-02-23 16:00:00.000
4111,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-02-24 12:00:00,2017-02-24 15:00:00.000
3984,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-02-25 02:00:00,2017-02-25 03:00:00.000
3985,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-03-01 02:00:00,2017-03-01 03:00:00.000
4112,37nodes.r2lab.inria.fr,inria_es,2017-03-02 15:00:00,2017-03-02 17:00:00.000
4062,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-03-04 02:00:00,2017-03-04 03:00:00.000
4063,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-03-08 02:00:00,2017-03-08 03:00:00.000
4115,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-03-09 10:00:00,2017-03-09 11:00:00.000
4116,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-03-09 11:40:00,2017-03-09 12:00:00.000
4121,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-03-09 13:00:00,2017-03-09 16:00:00.000
4118,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-03-10 07:00:00,2017-03-10 14:00:00.000
4120,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-03-10 17:00:00,2017-03-10 18:00:00.000
4122,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-03-10 18:00:00,2017-03-10 20:00:00.000
4123,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-03-10 20:40:00,2017-03-10 22:21:00.000
4064,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-03-11 02:00:00,2017-03-11 03:00:00.000
4124,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-03-11 10:00:00,2017-03-11 13:00:00.000
4125,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-03-13 11:00:00,2017-03-13 14:00:00.000
4129,37nodes.r2lab.inria.fr,inria_yassir,2017-03-13 17:00:00,2017-03-13 20:00:00.000
4130,37nodes.r2lab.inria.fr,inria_yassir,2017-03-13 21:00:00,2017-03-13 22:00:00.000
4131,37nodes.r2lab.inria.fr,inria_yassir,2017-03-14 09:00:00,2017-03-14 10:00:00.000
4065,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-03-15 02:00:00,2017-03-15 03:00:00.000
4134,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-03-15 10:40:00,2017-03-15 16:00:00.000
4135,37nodes.r2lab.inria.fr,inria_fehland1,2017-03-15 18:40:00,2017-03-15 21:34:00.000
4145,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-03-16 17:00:00,2017-03-16 23:00:00.000
4146,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-03-17 08:10:00,2017-03-17 11:00:00.000
4137,37nodes.r2lab.inria.fr,inria_fehland1,2017-03-17 13:00:00,2017-03-17 14:00:00.000
4147,37nodes.r2lab.inria.fr,inria_yassir,2017-03-17 18:00:00,2017-03-17 22:21:00.000
4066,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-03-18 02:00:00,2017-03-18 03:00:00.000
4138,37nodes.r2lab.inria.fr,inria_fehland1,2017-03-18 14:00:00,2017-03-18 15:00:00.000
4148,37nodes.r2lab.inria.fr,inria_fehland1,2017-03-20 14:00:00,2017-03-20 15:00:00.000
4150,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-03-21 09:10:00,2017-03-21 11:00:00.000
4151,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-03-21 12:30:00,2017-03-21 14:00:00.000
4152,37nodes.r2lab.inria.fr,inria_yassir,2017-03-21 14:20:00,2017-03-21 16:00:00.000
4154,37nodes.r2lab.inria.fr,inria_fehland1,2017-03-21 17:00:00,2017-03-21 19:00:00.000
4155,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-03-21 19:00:00,2017-03-21 20:23:00.000
4156,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-03-21 21:30:00,2017-03-21 21:59:00.000
4067,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-03-22 02:00:00,2017-03-22 03:00:00.000
4157,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-03-22 09:00:00,2017-03-22 10:00:00.000
4158,37nodes.r2lab.inria.fr,inria_yassir,2017-03-22 15:00:00,2017-03-22 16:00:00.000
4159,37nodes.r2lab.inria.fr,inria_yassir,2017-03-22 16:00:00,2017-03-22 17:00:00.000
4161,37nodes.r2lab.inria.fr,inria_fehland1,2017-03-22 18:10:00,2017-03-22 21:29:00.000
4162,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-03-22 22:00:00,2017-03-23 00:00:00.000
4163,37nodes.r2lab.inria.fr,inria_yassir,2017-03-23 06:40:00,2017-03-23 09:00:00.000
4164,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-03-23 11:00:00,2017-03-23 12:00:00.000
4167,37nodes.r2lab.inria.fr,inria_yassir,2017-03-23 12:00:00,2017-03-23 13:00:00.000
4168,37nodes.r2lab.inria.fr,inria_yassir,2017-03-23 15:40:00,2017-03-23 16:00:00.000
4170,37nodes.r2lab.inria.fr,inria_fehland1,2017-03-23 20:00:00,2017-03-24 00:00:00.000
4172,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-03-24 11:30:00,2017-03-24 13:00:00.000
4068,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-03-25 02:00:00,2017-03-25 03:00:00.000
4183,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-03-25 09:30:00,2017-03-25 11:00:00.000
4173,37nodes.r2lab.inria.fr,inria_fehland1,2017-03-25 18:40:00,2017-03-25 22:00:00.000
4174,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-03-26 16:10:00,2017-03-26 17:00:00.000
4175,37nodes.r2lab.inria.fr,inria_yassir,2017-03-27 08:00:00,2017-03-27 09:00:00.000
4176,37nodes.r2lab.inria.fr,inria_yassir,2017-03-27 09:00:00,2017-03-27 09:48:00.000
4177,37nodes.r2lab.inria.fr,inria_yassir,2017-03-27 11:10:00,2017-03-27 12:00:00.000
4178,37nodes.r2lab.inria.fr,inria_yassir,2017-03-27 12:00:00,2017-03-27 12:37:00.000
4182,37nodes.r2lab.inria.fr,inria_fehland1,2017-03-27 13:30:00,2017-03-27 14:00:00.000
4184,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-03-27 14:00:00,2017-03-27 15:30:00.000
4180,37nodes.r2lab.inria.fr,inria_fehland1,2017-03-27 17:00:00,2017-03-27 23:00:00.000
4185,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-03-28 14:00:00,2017-03-28 15:00:00.000
4201,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-03-28 16:10:00,2017-03-28 23:00:00.000
4069,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-03-29 01:00:00,2017-03-29 02:00:00.000
4204,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-03-29 10:00:00,2017-03-29 10:37:00.000
4190,37nodes.r2lab.inria.fr,inria_yassir,2017-03-29 11:40:00,2017-03-29 12:00:00.000
4191,37nodes.r2lab.inria.fr,inria_yassir,2017-03-29 12:00:00,2017-03-29 13:00:00.000
4188,37nodes.r2lab.inria.fr,inria_yassir,2017-03-29 14:00:00,2017-03-29 15:38:00.000
4189,37nodes.r2lab.inria.fr,inria_yassir,2017-03-29 20:00:00,2017-03-29 23:18:00.000
4192,37nodes.r2lab.inria.fr,inria_fehland1,2017-03-31 20:30:00,2017-03-31 23:00:00.000
4197,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-04-02 10:00:00,2017-04-02 11:00:00.000
4194,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-04-03 19:40:00,2017-04-03 21:19:00.000
4195,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-04-04 09:10:00,2017-04-04 11:00:00.000
4200,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-04-04 11:00:00,2017-04-04 12:00:00.000
4202,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-04-05 09:50:00,2017-04-05 11:00:00.000
4199,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-04-05 13:20:00,2017-04-05 15:00:00.000
4206,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-04-06 07:00:00,2017-04-06 09:00:00.000
4207,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-04-06 10:40:00,2017-04-06 15:00:00.000
4209,37nodes.r2lab.inria.fr,inria_fehland1,2017-04-10 18:00:00,2017-04-10 19:00:00.000
4210,37nodes.r2lab.inria.fr,inria_yassir,2017-04-11 10:10:00,2017-04-11 11:00:00.000
4211,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-04-11 11:10:00,2017-04-11 11:32:00.000
4212,37nodes.r2lab.inria.fr,inria_yassir,2017-04-11 12:00:00,2017-04-11 12:32:00.000
4213,37nodes.r2lab.inria.fr,inria_yassir,2017-04-11 15:00:00,2017-04-11 16:00:00.000
4215,37nodes.r2lab.inria.fr,inria_fehland1,2017-04-12 18:10:00,2017-04-12 19:00:00.000
4219,37nodes.r2lab.inria.fr,inria_oai.slicing,2017-04-12 21:00:00,2017-04-12 22:00:00.000
4216,37nodes.r2lab.inria.fr,inria_oai.slicing,2017-04-12 22:00:00,2017-04-12 22:20:00.000
4222,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-04-13 09:10:00,2017-04-13 10:00:00.000
4217,37nodes.r2lab.inria.fr,inria_oai.slicing,2017-04-13 12:00:00,2017-04-13 13:00:00.000
4220,37nodes.r2lab.inria.fr,inria_oai.slicing,2017-04-13 13:30:00,2017-04-13 18:00:00.000
4227,37nodes.r2lab.inria.fr,inria_fehland1,2017-04-13 18:00:00,2017-04-13 18:20:00.000
4224,37nodes.r2lab.inria.fr,inria_fehland1,2017-04-13 19:00:00,2017-04-13 22:00:00.000
4221,37nodes.r2lab.inria.fr,inria_oai.slicing,2017-04-14 10:00:00,2017-04-14 11:00:00.000
4218,37nodes.r2lab.inria.fr,inria_oai.slicing,2017-04-14 12:00:00,2017-04-14 13:00:00.000
4231,37nodes.r2lab.inria.fr,inria_radiomap,2017-04-14 14:00:00,2017-04-14 15:26:00.000
4232,37nodes.r2lab.inria.fr,inria_radiomap,2017-04-14 15:30:00,2017-04-14 16:30:00.000
4235,37nodes.r2lab.inria.fr,inria_radiomap,2017-04-17 08:50:00,2017-04-17 10:00:00.000
4237,37nodes.r2lab.inria.fr,inria_radiomap,2017-04-17 15:30:00,2017-04-17 17:00:00.000
4238,37nodes.r2lab.inria.fr,inria_oai.slicing,2017-04-17 17:30:00,2017-04-17 19:00:00.000
4240,37nodes.r2lab.inria.fr,inria_yassir,2017-04-17 20:30:00,2017-04-17 22:00:00.000
4241,37nodes.r2lab.inria.fr,inria_yassir,2017-04-18 09:00:00,2017-04-18 10:00:00.000
4242,37nodes.r2lab.inria.fr,inria_yassir,2017-04-18 10:00:00,2017-04-18 11:00:00.000
4244,37nodes.r2lab.inria.fr,inria_radiomap,2017-04-18 12:00:00,2017-04-18 13:00:00.000
4247,37nodes.r2lab.inria.fr,inria_yassir,2017-04-18 13:00:00,2017-04-18 13:33:00.000
4248,37nodes.r2lab.inria.fr,inria_radiomap,2017-04-18 13:40:00,2017-04-18 14:23:00.000
4250,37nodes.r2lab.inria.fr,inria_yassir,2017-04-19 08:00:00,2017-04-19 09:00:00.000
4253,37nodes.r2lab.inria.fr,inria_yassir,2017-04-19 09:00:00,2017-04-19 11:00:00.000
4254,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-04-19 12:00:00,2017-04-19 12:26:00.000
4255,37nodes.r2lab.inria.fr,inria_radiomap,2017-04-19 13:40:00,2017-04-19 13:52:00.000
4256,37nodes.r2lab.inria.fr,inria_yassir,2017-04-20 13:00:00,2017-04-20 14:00:00.000
4258,37nodes.r2lab.inria.fr,inria_yassir,2017-04-20 14:00:00,2017-04-20 15:00:00.000
4259,37nodes.r2lab.inria.fr,inria_fehland1,2017-04-20 17:00:00,2017-04-20 18:00:00.000
4261,37nodes.r2lab.inria.fr,inria_radiomap,2017-04-20 20:40:00,2017-04-20 22:00:00.000
4262,37nodes.r2lab.inria.fr,inria_oai.slicing,2017-04-21 08:50:00,2017-04-21 10:00:00.000
4264,37nodes.r2lab.inria.fr,inria_yassir,2017-04-21 16:00:00,2017-04-21 17:00:00.000
4266,37nodes.r2lab.inria.fr,inria_yassir,2017-04-22 07:00:00,2017-04-22 11:00:00.000
4267,37nodes.r2lab.inria.fr,inria_yassir,2017-04-23 08:40:00,2017-04-23 09:00:00.000
4268,37nodes.r2lab.inria.fr,inria_radiomap,2017-04-23 16:10:00,2017-04-23 17:00:00.000
4269,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-04-24 08:00:00,2017-04-24 09:00:00.000
4271,37nodes.r2lab.inria.fr,inria_fehland1,2017-04-24 09:00:00,2017-04-24 14:00:00.000
4272,37nodes.r2lab.inria.fr,inria_yassir,2017-04-24 14:00:00,2017-04-24 16:00:00.000
4273,37nodes.r2lab.inria.fr,inria_yassir,2017-04-25 17:00:00,2017-04-25 17:32:00.000
4275,37nodes.r2lab.inria.fr,inria_radiomap,2017-04-25 18:40:00,2017-04-25 23:00:00.000
4276,37nodes.r2lab.inria.fr,inria_fehland1,2017-04-26 06:50:00,2017-04-26 12:00:00.000
4277,37nodes.r2lab.inria.fr,inria_fehland1,2017-04-26 13:30:00,2017-04-26 16:00:00.000
4278,37nodes.r2lab.inria.fr,inria_yassir,2017-04-26 20:30:00,2017-04-27 01:00:00.000
4279,37nodes.r2lab.inria.fr,inria_yassir,2017-04-27 10:30:00,2017-04-27 10:45:00.000
4281,37nodes.r2lab.inria.fr,inria_fehland1,2017-04-27 13:00:00,2017-04-27 15:00:00.000
4282,37nodes.r2lab.inria.fr,inria_fehland1,2017-04-27 15:00:00,2017-04-27 17:00:00.000
4283,37nodes.r2lab.inria.fr,inria_yassir,2017-04-27 17:30:00,2017-04-27 23:00:00.000
4284,37nodes.r2lab.inria.fr,inria_yassir,2017-04-28 09:00:00,2017-04-28 10:00:00.000
4285,37nodes.r2lab.inria.fr,inria_yassir,2017-04-28 11:00:00,2017-04-28 12:00:00.000
4287,37nodes.r2lab.inria.fr,inria_yassir,2017-04-28 12:00:00,2017-04-28 12:21:00.000
4288,37nodes.r2lab.inria.fr,inria_yassir,2017-05-02 09:00:00,2017-05-02 10:00:00.000
4293,37nodes.r2lab.inria.fr,inria_yassir,2017-05-02 16:20:00,2017-05-02 18:00:00.000
4294,37nodes.r2lab.inria.fr,inria_yassir,2017-05-03 09:00:00,2017-05-03 10:00:00.000
4295,37nodes.r2lab.inria.fr,inria_yassir,2017-05-03 10:00:00,2017-05-03 11:00:00.000
4290,37nodes.r2lab.inria.fr,inria_radiomap,2017-05-03 11:00:00,2017-05-03 14:00:00.000
4299,37nodes.r2lab.inria.fr,inria_radiomap,2017-05-03 14:00:00,2017-05-03 15:00:00.000
4302,37nodes.r2lab.inria.fr,inria_yassir,2017-05-03 15:00:00,2017-05-03 16:11:00.000
4303,37nodes.r2lab.inria.fr,inria_yassir,2017-05-03 18:00:00,2017-05-03 18:16:00.000
4305,37nodes.r2lab.inria.fr,inria_yassir,2017-05-03 18:20:00,2017-05-03 22:00:00.000
4306,37nodes.r2lab.inria.fr,inria_yassir,2017-05-04 10:00:00,2017-05-04 11:00:00.000
4307,37nodes.r2lab.inria.fr,inria_yassir,2017-05-04 12:20:00,2017-05-04 13:00:00.000
4308,37nodes.r2lab.inria.fr,inria_yassir,2017-05-04 14:50:00,2017-05-04 15:00:00.000
4309,37nodes.r2lab.inria.fr,inria_yassir,2017-05-04 15:00:00,2017-05-04 16:00:00.000
4310,37nodes.r2lab.inria.fr,inria_yassir,2017-05-04 16:00:00,2017-05-04 17:00:00.000
4312,37nodes.r2lab.inria.fr,inria_yassir,2017-05-04 18:00:00,2017-05-04 19:00:00.000
4314,37nodes.r2lab.inria.fr,inria_yassir,2017-05-04 19:10:00,2017-05-04 23:00:00.000
4315,37nodes.r2lab.inria.fr,inria_yassir,2017-05-05 09:00:00,2017-05-05 10:00:00.000
4316,37nodes.r2lab.inria.fr,inria_yassir,2017-05-05 10:00:00,2017-05-05 11:00:00.000
4318,37nodes.r2lab.inria.fr,inria_yassir,2017-05-05 12:00:00,2017-05-05 13:00:00.000
4320,37nodes.r2lab.inria.fr,inria_yassir,2017-05-05 13:00:00,2017-05-05 14:00:00.000
4322,37nodes.r2lab.inria.fr,inria_yassir,2017-05-05 14:00:00,2017-05-05 15:00:00.000
4323,37nodes.r2lab.inria.fr,inria_yassir,2017-05-05 15:00:00,2017-05-05 16:00:00.000
4325,37nodes.r2lab.inria.fr,inria_fehland1,2017-05-05 20:30:00,2017-05-05 21:00:00.000
4327,37nodes.r2lab.inria.fr,inria_yassir,2017-05-06 00:40:00,2017-05-06 03:00:00.000
4328,37nodes.r2lab.inria.fr,inria_yassir,2017-05-06 16:00:00,2017-05-06 17:00:00.000
4329,37nodes.r2lab.inria.fr,inria_yassir,2017-05-06 17:40:00,2017-05-06 18:00:00.000
4330,37nodes.r2lab.inria.fr,inria_yassir,2017-05-06 18:00:00,2017-05-06 19:00:00.000
4331,37nodes.r2lab.inria.fr,inria_yassir,2017-05-08 09:00:00,2017-05-08 10:00:00.000
4332,37nodes.r2lab.inria.fr,inria_yassir,2017-05-08 10:00:00,2017-05-08 11:00:00.000
4333,37nodes.r2lab.inria.fr,inria_yassir,2017-05-08 13:40:00,2017-05-08 14:00:00.000
4334,37nodes.r2lab.inria.fr,inria_yassir,2017-05-08 14:00:00,2017-05-08 15:00:00.000
4335,37nodes.r2lab.inria.fr,inria_yassir,2017-05-08 15:00:00,2017-05-08 16:00:00.000
4336,37nodes.r2lab.inria.fr,inria_yassir,2017-05-08 16:00:00,2017-05-08 17:00:00.000
4337,37nodes.r2lab.inria.fr,inria_yassir,2017-05-08 17:00:00,2017-05-08 18:00:00.000
4339,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-05-09 13:50:00,2017-05-09 15:00:00.000
4341,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-05-10 10:00:00,2017-05-10 11:00:00.000
4342,37nodes.r2lab.inria.fr,inria_yassir,2017-05-10 11:00:00,2017-05-10 12:00:00.000
4345,37nodes.r2lab.inria.fr,inria_yassir,2017-05-10 14:30:00,2017-05-10 16:00:00.000
4347,37nodes.r2lab.inria.fr,inria_oai.build,2017-05-11 08:50:00,2017-05-11 10:00:00.000
4349,37nodes.r2lab.inria.fr,inria_yassir,2017-05-11 12:30:00,2017-05-11 15:00:00.000
4350,37nodes.r2lab.inria.fr,inria_yassir,2017-05-11 17:00:00,2017-05-11 18:00:00.000
4356,37nodes.r2lab.inria.fr,inria_yassir,2017-05-12 11:30:00,2017-05-12 13:00:00.000
4357,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2017-05-12 14:00:00,2017-05-12 15:00:00.000
4358,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2017-05-12 15:00:00,2017-05-12 16:00:00.000
4354,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-05-12 20:00:00,2017-05-12 21:00:00.000
4359,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-05-14 15:50:00,2017-05-14 16:00:00.000
4360,37nodes.r2lab.inria.fr,inria_oai.build,2017-05-14 16:00:00,2017-05-14 17:00:00.000
4362,37nodes.r2lab.inria.fr,inria_yassir,2017-05-14 17:40:00,2017-05-14 18:00:00.000
4361,37nodes.r2lab.inria.fr,inria_yassir,2017-05-14 18:00:00,2017-05-14 19:00:00.000
4363,37nodes.r2lab.inria.fr,inria_yassir,2017-05-14 19:00:00,2017-05-14 20:00:00.000
4365,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2017-05-15 05:30:00,2017-05-15 06:00:00.000
4367,37nodes.r2lab.inria.fr,inria_yassir,2017-05-15 09:00:00,2017-05-15 12:00:00.000
4368,37nodes.r2lab.inria.fr,inria_yassir,2017-05-15 12:00:00,2017-05-15 12:34:00.000
4369,37nodes.r2lab.inria.fr,inria_yassir,2017-05-15 12:50:00,2017-05-15 13:00:00.000
4370,37nodes.r2lab.inria.fr,inria_yassir,2017-05-15 13:10:00,2017-05-15 14:00:00.000
4364,37nodes.r2lab.inria.fr,inria_yassir,2017-05-15 15:00:00,2017-05-15 16:00:00.000
4373,37nodes.r2lab.inria.fr,inria_yassir,2017-05-15 16:00:00,2017-05-15 17:00:00.000
4376,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-05-15 18:20:00,2017-05-15 21:00:00.000
4377,37nodes.r2lab.inria.fr,inria_oai.build,2017-05-16 09:00:00,2017-05-16 10:00:00.000
4441,37nodes.r2lab.inria.fr,inria_yassir,2017-05-16 10:20:00,2017-05-16 16:00:00.000
4412,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-05-16 17:10:00,2017-05-16 18:00:00.000
4411,37nodes.r2lab.inria.fr,inria_oai.build,2017-05-17 05:00:00,2017-05-17 17:00:00.000
4417,37nodes.r2lab.inria.fr,inria_oai.build,2017-05-17 18:00:00,2017-05-17 19:00:00.000
4420,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-05-17 19:00:00,2017-05-17 20:00:00.000
4454,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-05-18 06:30:00,2017-05-18 08:00:00.000
4430,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-05-18 08:00:00,2017-05-18 09:00:00.000
4436,37nodes.r2lab.inria.fr,inria_yassir,2017-05-18 09:10:00,2017-05-18 10:00:00.000
4435,37nodes.r2lab.inria.fr,inria_yassir,2017-05-18 10:00:00,2017-05-18 11:00:00.000
4470,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2017-05-18 12:00:00,2017-05-18 13:47:00.000
4493,37nodes.r2lab.inria.fr,inria_yassir,2017-05-18 14:00:00,2017-05-18 19:00:00.000
4434,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-05-18 19:00:00,2017-05-18 20:00:00.000
4459,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-05-18 20:00:00,2017-05-18 22:00:00.000
4423,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-05-18 23:00:00,2017-05-19 00:00:00.000
4426,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-05-19 00:00:00,2017-05-19 01:00:00.000
4469,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2017-05-19 04:10:00,2017-05-19 05:00:00.000
4464,37nodes.r2lab.inria.fr,inria_oai.build,2017-05-19 05:00:00,2017-05-19 07:00:00.000
4502,37nodes.r2lab.inria.fr,inria_yassir,2017-05-19 07:30:00,2017-05-19 10:00:00.000
4472,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-05-19 10:00:00,2017-05-19 11:00:00.000
4473,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2017-05-19 11:00:00,2017-05-19 12:00:00.000
98,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2017-05-19 14:00:00,2017-05-19 15:00:00.000
4506,37nodes.r2lab.inria.fr,eurecoms3_coexist,2017-05-19 15:00:00,2017-05-19 17:00:00.000
4481,37nodes.r2lab.inria.fr,eurecoms3_coexist,2017-05-19 17:30:00,2017-05-19 18:00:00.000
4448,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-05-19 18:00:00,2017-05-19 19:00:00.000
100,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2017-05-19 19:00:00,2017-05-19 21:00:00.000
4485,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2017-05-19 21:00:00,2017-05-19 22:00:00.000
4480,37nodes.r2lab.inria.fr,eurecoms3_coexist,2017-05-19 22:00:00,2017-05-19 23:00:00.000
4443,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-05-19 23:00:00,2017-05-20 00:00:00.000
4449,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-05-20 10:00:00,2017-05-20 11:00:00.000
4450,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-05-20 12:00:00,2017-05-20 18:00:00.000
4488,37nodes.r2lab.inria.fr,inria_yassir,2017-05-20 18:40:00,2017-05-20 19:00:00.000
4479,37nodes.r2lab.inria.fr,eurecoms3_coexist,2017-05-20 19:00:00,2017-05-20 20:00:00.000
4521,37nodes.r2lab.inria.fr,inria_oai.build,2017-05-20 20:40:00,2017-05-20 22:00:00.000
4490,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2017-05-21 06:00:00,2017-05-21 07:00:00.000
4491,37nodes.r2lab.inria.fr,inria_yassir,2017-05-21 07:30:00,2017-05-21 08:00:00.000
4492,37nodes.r2lab.inria.fr,inria_yassir,2017-05-21 08:00:00,2017-05-21 09:00:00.000
4495,37nodes.r2lab.inria.fr,inria_yassir,2017-05-21 19:40:00,2017-05-21 20:00:00.000
4496,37nodes.r2lab.inria.fr,inria_yassir,2017-05-21 20:00:00,2017-05-21 21:00:00.000
4498,37nodes.r2lab.inria.fr,inria_yassir,2017-05-21 21:10:00,2017-05-21 22:00:00.000
4532,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2017-05-22 11:00:00,2017-05-22 13:00:00.000
4501,37nodes.r2lab.inria.fr,inria_yassir,2017-05-22 13:30:00,2017-05-22 14:00:00.000
4535,37nodes.r2lab.inria.fr,inria_yassir,2017-05-22 15:00:00,2017-05-22 17:00:00.000
4509,37nodes.r2lab.inria.fr,inria_yassir,2017-05-22 18:00:00,2017-05-22 19:00:00.000
4511,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-05-22 19:00:00,2017-05-22 20:00:00.000
4512,37nodes.r2lab.inria.fr,inria_yassir,2017-05-22 20:00:00,2017-05-22 21:00:00.000
4545,37nodes.r2lab.inria.fr,inria_yassir,2017-05-23 07:00:00,2017-05-23 09:00:00.000
4546,37nodes.r2lab.inria.fr,inria_yassir,2017-05-23 09:30:00,2017-05-23 11:00:00.000
4515,37nodes.r2lab.inria.fr,inria_yassir,2017-05-23 12:10:00,2017-05-23 13:00:00.000
4516,37nodes.r2lab.inria.fr,inria_yassir,2017-05-24 08:30:00,2017-05-24 09:00:00.000
4517,37nodes.r2lab.inria.fr,inria_yassir,2017-05-24 09:00:00,2017-05-24 10:00:00.000
4550,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2017-05-24 13:10:00,2017-05-24 15:00:00.000
4520,37nodes.r2lab.inria.fr,inria_oai.build,2017-05-24 15:40:00,2017-05-24 16:00:00.000
4519,37nodes.r2lab.inria.fr,inria_radiomap,2017-05-24 16:00:00,2017-05-24 17:00:00.000
4523,37nodes.r2lab.inria.fr,inria_radiomap,2017-05-24 17:00:00,2017-05-24 18:00:00.000
4524,37nodes.r2lab.inria.fr,inria_radiomap,2017-05-24 18:00:00,2017-05-24 21:00:00.000
4556,37nodes.r2lab.inria.fr,inria_yassir,2017-05-25 09:00:00,2017-05-25 12:00:00.000
4525,37nodes.r2lab.inria.fr,inria_yassir,2017-05-25 14:30:00,2017-05-25 15:00:00.000
4526,37nodes.r2lab.inria.fr,inria_yassir,2017-05-25 15:00:00,2017-05-25 16:00:00.000
4527,37nodes.r2lab.inria.fr,inria_yassir,2017-05-28 15:20:00,2017-05-28 16:00:00.000
4528,37nodes.r2lab.inria.fr,inria_radiomap,2017-05-29 08:50:00,2017-05-29 09:00:00.000
4529,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2017-05-29 09:00:00,2017-05-29 10:00:00.000
